,DFO_ID,ISO3,FE,BQFE,CI,QR
279,2175,TUR,149838.55169558869,30903.888662826048,-0.0481078309897267,0.983056818400726
282,3900,PHL,1252225.0635344917,168258.01164774311,-0.0277564434332686,0.8174250367001923
291,4364,IDN,196708.15631324443,46695.40188173059,-0.2811428854266928,0.191872165405542
300,4485,PHL,501847.2013478895,71711.50486597784,-0.0448778702144221,0.7343997052410114
305,3777,PHL,194625.91863861555,40624.15604478005,-0.1024418087021971,0.6914066042544432
307,1789,IND,396932.90520871663,114622.63599583962,-0.1270009784883989,0.3743268296245281
339,4176,IND,1471642.8959425588,768907.8380710568,-0.5724134377749193,0.0010550603365116
340,4176,BGD,1410173.8866232457,809009.1806934819,-0.5517139835650822,0.0052854072679179
349,2370,VNM,1014475.2693909144,661803.0199660921,-0.6446659342300121,0.002472888071735
351,2370,THA,213277.50401777012,70867.69319040654,-0.2983398766549877,0.0957545155939085
355,4082,PAK,576684.3411683277,352097.1705965166,-0.5787075241526187,0.0349609549070017
358,4632,BGD,554063.1075086137,81527.73033700534,-0.0430769109557858,0.4160148561867467
359,4355,IND,130172.9191551781,66005.34978689306,-0.5388036082090017,0.0039061586405559
360,4355,BGD,677068.5440985793,395664.7966618188,-0.5803033316040795,0.0006032021386512
363,2954,IND,250985.8348540298,128532.93167839604,-0.5622319886667451,0.0256543818455422
366,2951,VNM,1242478.108649776,783382.4237793651,-0.6277169509231962,0.0026466409408702
368,2951,THA,1454337.5564571435,337398.305488959,-0.0168694670405622,0.9474090745172958
372,4078,PAK,200208.20542372344,140768.76496171637,-0.7020505043571326,0.0030859387878138
379,1974,IND,3530063.696944556,1380799.0797119644,-0.45245934679609,0.0136114129037663
381,1974,BGD,5476235.587331727,2115523.9625796466,-0.3500276443773946,0.1141792687652949
395,3854,IND,3694352.108399162,1464422.55846827,-0.4123998952873468,0.0314121371912214
397,3854,BGD,110975.2537522894,64254.79238989428,-0.56900427482876,0.0089703011412504
402,2174,TUR,199246.38627391055,1724.675530760911,0.2769336562081046,42.61180952084376
412,3494,VNM,226435.71316111024,53703.212332467854,-0.2088909561378971,0.2752393680721935
418,2725,VNM,2572582.9806269915,1316262.9824931931,-0.5061727203037227,0.0234480864882015
419,2725,THA,171780.54762948686,76393.93257185757,-0.4152314022555332,0.0686611282335818
421,2725,KHM,803155.2635712038,223008.1217146808,-0.1728759652729912,0.2244962652290001
446,2522,VNM,1756259.9731176,286994.5880250176,-0.141891574078363,0.3979166934359841
447,3496,IND,111892.58297861875,54864.0218216202,-0.526629011459006,0.0099227918187963
448,3496,BGD,132019.1140553887,83921.07218145997,-0.5888282363707636,0.0
450,2948,VNM,195133.57672804088,104028.32553914512,-0.5319920331993113,0.0173388093057287
453,2948,KHM,129272.14148619576,24412.20966036007,-0.0848197705518293,0.278320142501281
454,4305,EGY,216615.4113781392,80410.99157159624,-0.2326969797063804,0.3861877249702566
461,4666,BGD,442479.3742469809,83719.5685157448,-0.0531741773613789,0.4109530691498068
462,4382,IND,3409531.7689407,1445451.243091341,-0.4589520589981126,0.0092091716696025
464,4382,BGD,5484327.823408041,2425385.089699768,-0.4417821306685641,0.0144500645534993
466,3553,IND,395086.659232481,234133.20046874075,-0.5894479519622787,0.038058092314256
471,3150,IND,1353011.6412806604,320284.13537965325,-0.2890984915355531,0.0864804434840596
472,3150,BGD,1141082.6957738842,471467.6931877057,-0.4191643012839118,0.0064135827240255
486,4179,IND,111038.15095207948,1767.4278658320486,0.506534821938482,31.191825962897653
487,4179,PAK,804192.6310408008,363562.2470279166,-0.3898581794091643,0.1965905506984187
489,2731,IND,371771.7734496044,140606.55612045404,-0.2662674355153104,0.4115816885907615
511,2507,IND,7748416.712591645,2764815.1420715367,-0.3981669636384202,0.0732282646729285
513,2507,BGD,18905286.842856903,5499690.011691666,-0.2262174739635705,0.2658540142814293
